Longitude,Latitude,UHI Index
-77.298385,39.16776167,1.00680415
-77.298385,39.16742333,1.01121512
-77.29838167,39.10732333,0.98916026
-77.29837,39.16787833,1.00680415
-77.29836667,39.116845,0.97923558
-77.29836333,39.16730667,1.01121512
-77.29834833,39.16799333,0.99908495
-77.29834,39.16719167,1.01121512
-77.29832167,39.16811,0.99908495
-77.298285,39.16822667,1.00239318
-77.29827833,39.16696667,1.01121512
-77.29825167,39.10724667,0.99136575
-77.29824,39.16686,1.00680415
-77.29823833,39.16834667,1.00239318
-77.29822167,39.11708167,0.97923558
-77.29818667,39.16675333,1.00680415
-77.29814667,39.11719167,0.9770301
-77.29812167,39.10717,0.99136575
-77.29812,39.16859167,1.01452335
-77.29807333,39.117295,0.9770301
-77.29804833,39.16870833,1.00680415
-77.29799833,39.11739833,0.9770301
-77.29799667,39.10709667,0.99136575
-77.29798833,39.17164,1.02665352
-77.29798667,39.171595,1.02665352
-77.29797,39.16882333,1.00680415
-77.29796833,39.17168,1.02113981
-77.29796833,39.17153167,1.02665352
-77.29793333,39.171705,1.02113981
-77.29789667,39.16632833,1.01893432
-77.29789333,39.17138,1.028859
-77.297885,39.16892167,1.01672883
-77.297875,39.10702333,0.99136575
-77.29783833,39.11758833,0.9770301
-77.29780333,39.171215,1.028859
-77.29779667,39.16901333,1.01672883
-77.297765,39.17177333,1.02113981
-77.29775833,39.10694833,0.99136575
-77.29775167,39.11767667,0.9770301
-77.29774833,39.17113167,1.028859
-77.29771,39.17179833,1.03216723
-77.29770167,39.1691,1.01231786
-77.2977,39.17105,1.02113981
-77.29766167,39.11776,0.9770301
-77.29764667,39.17182833,1.03216723
-77.29764167,39.17096167,1.02113981
-77.297635,39.16604667,1.00459866
-77.29760167,39.16918667,1.01231786
-77.297575,39.17087333,1.00900964
-77.29757333,39.11783667,0.9770301
-77.29755167,39.165955,1.00459866
-77.29752,39.10679,0.99136575
-77.29751667,39.17077833,1.00900964
-77.29750833,39.17190667,1.02224255
-77.29750167,39.16927833,1.00680415
-77.29748,39.11791667,0.9770301
-77.29746833,39.16586167,1.01452335
-77.29745167,39.17068667,1.01231786
-77.29744,39.17195333,1.02665352
-77.29740167,39.16937,1.00680415
-77.29739333,39.10671333,0.99136575
-77.29738667,39.16576833,1.01452335
-77.29738333,39.11799,0.9770301
-77.29738333,39.170595,1.01231786
-77.29737,39.172005,1.02665352
-77.29731,39.17049667,1.01893432
-77.29730667,39.165675,1.01121512
-77.297305,39.16945667,1.01452335
-77.297285,39.11806,0.97923558
-77.29723333,39.17040167,1.01893432
-77.29722667,39.16558167,1.01121512
-77.29722167,39.17212167,1.02224255
-77.29721667,39.16953667,1.01452335
-77.29719167,39.11813333,0.97923558
-77.29719,39.16069667,0.98695478
-77.29719,39.160845,1.00129044
-77.29716833,39.160625,0.98695478
-77.29716167,39.16091833,1.00459866
-77.29715667,39.17031333,1.01672883
-77.29714333,39.17218833,1.01893432
-77.29714167,39.16548833,1.00900964
-77.297135,39.16056,1.00459866
-77.29713333,39.16961333,1.00680415
-77.29713333,39.10655667,0.99136575
-77.29712833,39.16098667,1.00459866
-77.29709,39.161055,0.99908495
-77.29708833,39.16050167,1.00459866
-77.29708,39.17023,1.01672883
-77.29706167,39.165395,1.00900964
-77.29705333,39.17226,1.01893432
-77.29705167,39.16968333,1.00680415
-77.29703167,39.16045,1.00680415
-77.29703,39.11828333,0.9770301
-77.29702667,39.12789167,0.98474929
-77.29702333,39.12802167,0.98695478
-77.29702167,39.16385833,1.01672883
-77.29702167,39.12775833,0.98474929
-77.29701667,39.16392333,1.01672883
-77.29700833,39.128155,0.98695478
-77.297005,39.161205,1.00459866
-77.297005,39.12763,0.98474929
-77.29700333,39.10647167,0.99136575
-77.297,39.17015167,1.01231786
-77.29698833,39.128285,0.98695478
-77.296985,39.16530333,1.00900964
-77.29698333,39.12751,0.98474929
-77.29697833,39.16397667,0.99908495
-77.29696833,39.12841333,0.98695478
-77.29696833,39.16040333,1.00680415
-77.29696333,39.16128,1.00459866
-77.29695833,39.16373333,1.00680415
-77.29695833,39.11835833,0.97923558
-77.29694833,39.12738833,0.98916026
-77.29694167,39.12854167,0.98364655
-77.296925,39.16135,1.00459866
-77.296925,39.170085,1.01231786
-77.29691833,39.16401667,0.99908495
-77.29691167,39.16368333,1.00680415
-77.29691,39.12866333,0.98364655
-77.29690833,39.16521,1.00900964
-77.296905,39.12726667,0.98916026
-77.29690333,39.16979833,1.01121512
-77.29690167,39.16035833,1.00900964
-77.29688833,39.11843,0.97923558
-77.29688333,39.16142,1.00459866
-77.29686833,39.17242,1.02224255
-77.29686667,39.16363833,1.00680415
-77.29686167,39.12891333,0.98364655
-77.29686167,39.17002833,1.02113981
-77.29685333,39.12714667,0.99357124
-77.29684833,39.169845,1.01893432
-77.29684833,39.16405,1.01121512
-77.29684,39.16149333,0.99908495
-77.29683333,39.129035,0.99136575
-77.29683167,39.16358833,1.00129044
-77.29683167,39.16031,1.00900964
-77.29682833,39.16512,1.00900964
-77.296825,39.11849667,0.98144107
-77.29680667,39.12915833,0.99136575
-77.2968,39.16353833,1.00129044
-77.296795,39.12703,0.99357124
-77.29679167,39.16993167,1.02113981
-77.29679167,39.16988,1.01893432
-77.29677667,39.12928333,0.99467398
-77.29676833,39.11855667,0.98144107
-77.29676833,39.17250667,1.01893432
-77.29676667,39.163485,1.00239318
-77.29676667,39.16025333,0.99136575
-77.29675833,39.16163833,0.99908495
-77.29675,39.16503167,1.00900964
-77.29674333,39.12940667,0.99467398
-77.29672167,39.11860833,0.97923558
-77.29672,39.16170833,1.01231786
-77.29671,39.12953,0.99687946
-77.29670167,39.16336833,1.00239318
-77.29670167,39.1602,0.99136575
-77.29669333,39.16412667,0.99908495
-77.29668667,39.11864667,0.97923558
-77.296685,39.16494167,1.00680415
-77.29668167,39.12965833,0.99687946
-77.29668,39.16177667,1.01231786
-77.29666333,39.17259667,1.01893432
-77.29666,39.126805,0.98695478
-77.29665333,39.16324833,1.01452335
-77.29665167,39.11869,0.97923558
-77.29664667,39.11869833,0.97923558
-77.29664,39.161845,1.00129044
-77.29664,39.160145,0.99246849
-77.29663,39.118715,0.98364655
-77.29662833,39.16319,1.00900964
-77.29662333,39.16485167,1.00680415
-77.29661167,39.16416333,0.99908495
-77.29660333,39.11874,0.98364655
-77.29660167,39.16191167,1.00129044
-77.29659333,39.13003667,0.99687946
-77.296585,39.16009167,0.99246849
-77.296575,39.163005,1.00459866
-77.29656333,39.164765,1.01121512
-77.29656,39.13016,0.99687946
-77.29655833,39.16294667,1.00900964
-77.296555,39.15959833,0.99908495
-77.29655333,39.15963833,0.99908495
-77.29655333,39.17269,1.01672883
-77.296545,39.15969,0.99687946
-77.29654333,39.15969,0.99687946
-77.29654167,39.16288833,1.00900964
-77.29653667,39.160045,0.99908495
-77.296535,39.15955833,0.99687946
-77.296535,39.16419833,1.00239318
-77.29653333,39.15969667,1.00018769
-77.29652833,39.13028333,1.00129044
-77.29652833,39.16204167,1.01121512
-77.296525,39.16282833,1.00900964
-77.296505,39.162765,1.00900964
-77.29649833,39.126585,0.98474929
-77.29649667,39.16210667,1.01121512
-77.29649667,39.15952,0.99687946
-77.296495,39.15999667,0.99908495
-77.29648667,39.16269833,1.00239318
-77.296475,39.10614833,0.98695478
-77.296475,39.16217167,1.01121512
-77.29646833,39.11885167,0.98364655
-77.29646667,39.16263,1.00239318
-77.29646333,39.159945,0.99908495
-77.29646333,39.16423333,1.00239318
-77.29646333,39.15978167,1.01011238
-77.29645667,39.130525,0.99357124
-77.29645,39.16256333,1.00239318
-77.29645,39.162235,1.00129044
-77.296445,39.16459833,1.01121512
-77.29644333,39.17278333,1.01672883
-77.29644167,39.15949167,1.00239318
-77.29644,39.16229833,1.00129044
-77.29643833,39.16249833,1.00239318
-77.29643333,39.162365,1.00239318
-77.29643,39.16243167,1.00239318
-77.29641833,39.13065,0.99357124
-77.29641833,39.12648,0.98474929
-77.2964,39.16426167,1.00239318
-77.29639333,39.16452,1.00900964
-77.29638167,39.15947,1.00239318
-77.29637833,39.130775,0.99687946
-77.29635167,39.164455,1.00900964
-77.29635167,39.16429,1.00239318
-77.29634333,39.12637667,0.98695478
-77.29634333,39.10607167,0.99136575
-77.296335,39.17287667,1.00900964
-77.29632333,39.16431833,1.01893432
-77.29631833,39.16438333,1.02224255
-77.296315,39.16437167,1.01452335
-77.296315,39.15944833,1.00680415
-77.29631167,39.118975,0.98364655
-77.29628833,39.13102167,0.99687946
-77.29624333,39.159425,1.00680415
-77.296225,39.17297333,1.00900964
-77.29621167,39.10599167,0.99136575
-77.29618167,39.13127833,0.99687946
-77.29617333,39.15940167,1.00900964
-77.29612833,39.12608333,0.98364655
-77.29611,39.11913333,0.97923558
-77.29610167,39.15937667,1.00900964
-77.29607833,39.10591167,0.99357124
-77.296065,39.13154167,1.00129044
-77.29603667,39.15935333,0.99246849
-77.29597667,39.12588,0.9770301
-77.29593667,39.13179333,0.99908495
-77.29593667,39.15931667,0.99467398
-77.29591667,39.12577667,0.97372187
-77.29591,39.15930333,0.99467398
-77.29589667,39.11933167,0.98144107
-77.295885,39.17325667,1.01231786
-77.29587167,39.13191667,0.99577672
-77.29585833,39.12567167,0.97372187
-77.295845,39.15927667,0.99026301
-77.29581667,39.10574667,0.99357124
-77.295805,39.13203667,0.99577672
-77.29580167,39.11944333,0.98364655
-77.2958,39.12556667,0.97151638
-77.29577667,39.17335167,1.01231786
-77.29575333,39.15925,0.99246849
-77.29574,39.125465,0.97151638
-77.29573833,39.132155,0.99908495
-77.295695,39.15923333,0.99246849
-77.295685,39.105665,0.99357124
-77.29567667,39.17344833,1.01452335
-77.295675,39.12536833,0.96710541
-77.29566833,39.13227,0.99908495
-77.29563,39.15921667,1.00680415
-77.295605,39.125275,0.96710541
-77.29559833,39.132385,0.99908495
-77.29557667,39.17353833,1.01452335
-77.29556,39.10558167,0.99357124
-77.29555833,39.15919833,1.00680415
-77.29555667,39.11979333,0.97923558
-77.29555333,39.12515667,0.96710541
-77.29554167,39.13983833,0.96600267
-77.29553833,39.13996,0.96600267
-77.29553833,39.13971167,0.96600267
-77.295535,39.140075,0.96600267
-77.29553167,39.132505,0.99908495
-77.29552833,39.139585,0.96379718
-77.29551167,39.13946,0.96379718
-77.29550167,39.140305,0.95938621
-77.29549833,39.12504667,0.96710541
-77.29549167,39.13934333,0.96710541
-77.29548333,39.11991833,0.98144107
-77.29547667,39.15918,0.98474929
-77.29546833,39.13922167,0.96710541
-77.295465,39.14042333,0.9538725
-77.29546167,39.13262833,0.99908495
-77.29545333,39.124935,0.96379718
-77.29543667,39.13909667,0.9693109
-77.295435,39.105505,0.99357124
-77.29542333,39.120045,0.98144107
-77.29541667,39.14054,0.9538725
-77.29541167,39.12482,0.96379718
-77.29540167,39.138975,0.9693109
-77.29539333,39.15916,0.98474929
-77.29536833,39.138855,0.97372187
-77.29536167,39.12469833,0.96379718
-77.29536167,39.17370833,1.028859
-77.29534833,39.140655,0.94725604
-77.29532833,39.13872833,0.97372187
-77.29531833,39.12457833,0.96379718
-77.295315,39.10543333,0.99357124
-77.295315,39.12029167,0.98144107
-77.295305,39.15913833,0.99687946
-77.29526667,39.12041667,0.98364655
-77.29526,39.14077833,0.94725604
-77.29524833,39.13300333,1.00129044
-77.295245,39.17377833,1.02665352
-77.29524333,39.13847167,0.97592735
-77.29522333,39.120545,0.98364655
-77.29521167,39.12422,0.96379718
-77.29519833,39.13834167,0.97592735
-77.29519667,39.10536167,0.99357124
-77.29518333,39.12067333,0.98144107
-77.29518333,39.133125,1.00129044
-77.29517333,39.14088833,0.94725604
-77.29515333,39.13820833,0.9770301
-77.29514333,39.12399333,0.96489992
-77.29512833,39.15908833,0.99687946
-77.29512,39.133245,1.00129044
-77.29511,39.12388167,0.96489992
-77.29510833,39.120935,0.98364655
-77.29508167,39.14098833,0.94725604
-77.29508,39.10529167,0.99467398
-77.29507833,39.12376833,0.96379718
-77.29507333,39.12107,0.98364655
-77.29506167,39.13794167,0.98364655
-77.29505833,39.13336333,0.99908495
-77.29504333,39.12365,0.96379718
-77.29504,39.15906167,0.99687946
-77.29503667,39.121205,0.98144107
-77.29501333,39.13780833,0.98364655
-77.29500833,39.12353,0.96710541
-77.295,39.13348167,0.99908495
-77.29499833,39.12134,0.98144107
-77.29498833,39.17388333,1.02665352
-77.29498167,39.14108167,0.9461533
-77.294975,39.123415,0.96710541
-77.29497167,39.137685,0.98364655
-77.29496333,39.10521833,0.99467398
-77.29494667,39.133605,1.00129044
-77.29494667,39.1233,0.9693109
-77.29494667,39.159035,0.99246849
-77.29493167,39.121605,0.97923558
-77.29493167,39.137565,0.98364655
-77.29490833,39.12305667,0.9693109
-77.29490667,39.12173833,0.98364655
-77.29489833,39.13745333,0.98695478
-77.29489667,39.13373167,1.00129044
-77.29488833,39.12187333,0.98364655
-77.29488667,39.12292667,0.97372187
-77.29488,39.14117167,0.9461533
-77.294855,39.159015,0.99246849
-77.29484833,39.13385833,0.99687946
-77.294845,39.137245,0.98585204
-77.29484167,39.12266333,0.97372187
-77.29483667,39.12254,0.97372187
-77.294835,39.12228,0.97482461
-77.29483167,39.12241167,0.97482461
-77.29482167,39.13716167,0.98585204
-77.2948,39.13709667,0.98695478
-77.29479667,39.13398167,0.99687946
-77.29478667,39.13705,0.98695478
-77.294775,39.14126,0.94394781
-77.29475833,39.15900167,0.98916026
-77.29473333,39.13692167,0.99136575
-77.29472833,39.10507333,0.99908495
-77.29472,39.136875,0.99577672
-77.29470333,39.13423333,0.99908495
-77.29469833,39.13681833,0.99577672
-77.29467167,39.13675,0.99357124
-77.29466333,39.13436,1.00349592
-77.29466167,39.15900167,0.98916026
-77.294655,39.141345,0.94394781
-77.29464167,39.13667,0.99357124
-77.29462667,39.13448167,1.00349592
-77.29461167,39.13658,0.99687946
-77.29461,39.10500167,0.99687946
-77.29459333,39.13460667,0.99687946
-77.29458333,39.13647667,0.99687946
-77.29457833,39.173975,1.01452335
-77.29456833,39.13473333,0.99687946
-77.29456333,39.15901,0.99026301
-77.29455833,39.13636667,0.99687946
-77.294555,39.13486167,0.99357124
-77.29454833,39.13498833,0.99357124
-77.29454,39.13625167,0.99687946
-77.29453667,39.13511167,0.98916026
-77.29453,39.13523667,0.98916026
-77.29452333,39.13612833,1.00129044
-77.294515,39.13549333,0.99357124
-77.29450667,39.13562333,0.99357124
-77.29450333,39.13575167,0.99577672
-77.29450167,39.13587833,0.99577672
-77.29449,39.10492833,0.99687946
-77.29447667,39.15903167,0.99026301
-77.294445,39.17399167,1.01452335
-77.29441,39.14150333,0.9461533
-77.29439833,39.15906667,0.99026301
-77.29436667,39.10485167,1.00129044
-77.29432667,39.15910333,0.99026301
-77.29431167,39.17400667,1.01452335
-77.29429167,39.141585,0.93953684
-77.294265,39.15914667,0.98474929
-77.29423667,39.10477333,1.00129044
-77.29422167,39.1592,0.98474929
-77.29418167,39.174015,1.01452335
-77.29418,39.15926,0.98033832
-77.29412,39.15938333,0.98033832
-77.29411167,39.15945167,0.98695478
-77.29410167,39.141765,0.93953684
-77.2941,39.10469,1.00129044
-77.29408333,39.15965667,0.98695478
-77.29405333,39.159785,0.9770301
-77.29405167,39.17401833,1.01893432
-77.29404167,39.159855,0.98695478
-77.29403667,39.14187,0.93953684
-77.29403,39.15991667,0.98695478
-77.29400667,39.16002833,0.98033832
-77.294,39.16008167,0.97261912
-77.29399167,39.14199167,0.93953684
-77.29399,39.16012333,0.97261912
-77.29398,39.16016667,0.98916026
-77.29396667,39.14212333,0.93622861
-77.29396167,39.16020667,0.98916026
-77.29396,39.10460333,1.00129044
-77.29395667,39.16024833,0.98474929
-77.293955,39.16028833,0.98474929
-77.29394667,39.14224333,0.93622861
-77.29393333,39.16031167,0.99026301
-77.29392333,39.14235833,0.93402313
-77.29391833,39.17401667,1.01893432
-77.29391167,39.16035167,0.99026301
-77.29390333,39.14247333,0.93402313
-77.29387333,39.14259167,0.93402313
-77.29385833,39.16044167,0.98916026
-77.29384333,39.14271,0.93402313
-77.293825,39.1605,0.98254381
-77.29381833,39.10451833,0.99687946
-77.2938,39.14282,0.93402313
-77.29378333,39.174005,1.01231786
-77.29375333,39.14293667,0.93402313
-77.29374667,39.16063167,0.98474929
-77.29370833,39.14305667,0.93402313
-77.293705,39.1607,0.98474929
-77.293675,39.104435,0.99687946
-77.293655,39.16076833,0.98695478
-77.293645,39.17398167,1.01231786
-77.29361333,39.14329333,0.93622861
-77.29360833,39.160835,0.98695478
-77.29355833,39.14341833,0.93622861
-77.293535,39.10435333,1.00459866
-77.293505,39.17395667,1.01672883
-77.29350333,39.16096333,0.98916026
-77.29349667,39.14354167,0.93622861
-77.29345,39.16102667,0.98916026
-77.29342333,39.14366167,0.93622861
-77.29340333,39.10427333,1.00459866
-77.29339667,39.16109167,0.97923558
-77.29337833,39.17392667,1.01672883
-77.29334833,39.14378167,0.93733136
-77.29334167,39.161155,0.97923558
-77.29327333,39.14389833,0.93733136
-77.29327167,39.10419333,1.00129044
-77.29325333,39.17389833,1.01452335
-77.29319667,39.14401333,0.93733136
-77.29316333,39.16134833,0.98254381
-77.29313,39.15977,0.99026301
-77.29312833,39.15985167,0.99026301
-77.293125,39.15969167,0.98254381
-77.29312333,39.17386167,1.01452335
-77.29311667,39.15961667,0.98254381
-77.293115,39.14412333,0.93733136
-77.29311167,39.16141333,0.98254381
-77.29309833,39.15955333,0.99026301
-77.29309667,39.16001667,0.97261912
-77.29307,39.161475,0.98474929
-77.293065,39.16009167,0.97261912
-77.29303167,39.16152,0.98474929
-77.29303167,39.160165,0.98916026
-77.29303,39.14423167,0.93733136
-77.29302,39.10403833,1.00129044
-77.29301667,39.15945,0.98916026
-77.29299,39.173825,1.01231786
-77.29298667,39.16023833,0.98916026
-77.29297667,39.16157667,0.99026301
-77.29295167,39.14433833,0.93733136
-77.29295167,39.15941833,0.98916026
-77.29293833,39.16030167,0.99246849
-77.29289667,39.10395667,1.00459866
-77.29289,39.16036333,0.99246849
-77.29288333,39.15940167,0.98474929
-77.29287833,39.16159167,0.99467398
-77.29287833,39.14444667,0.94174233
-77.29285667,39.17377667,1.01231786
-77.29283833,39.16042167,0.98916026
-77.292835,39.16157667,0.99467398
-77.29280333,39.15939167,0.98474929
-77.29280167,39.14455167,0.94174233
-77.29279167,39.16048,0.98916026
-77.29278833,39.16155667,0.98695478
-77.29275833,39.160535,0.98474929
-77.29273333,39.16153,0.98695478
-77.29273,39.16059,0.98474929
-77.292725,39.17374,1.01231786
-77.292715,39.15939,0.99026301
-77.292705,39.16064667,0.98916026
-77.292675,39.16069833,0.98916026
-77.29264,39.16074333,0.98916026
-77.29263833,39.10379833,1.00680415
-77.292625,39.15939,0.99026301
-77.29260833,39.16147,0.98474929
-77.29260667,39.160785,0.98916026
-77.29259,39.173705,1.01231786
-77.29257667,39.16081833,0.99246849
-77.29254167,39.16084833,0.99246849
-77.29254,39.16143667,0.98254381
-77.29253833,39.15939333,0.98916026
-77.29250667,39.10372,1.00680415
-77.29250667,39.16087333,0.98254381
-77.29249833,39.14500667,0.94174233
-77.29247167,39.161405,0.98254381
-77.29246833,39.16090167,0.98254381
-77.292455,39.17367333,1.01452335
-77.29245333,39.15939167,0.98916026
-77.29241833,39.14511667,0.94725604
-77.29239833,39.16096833,0.97261912
-77.29237667,39.10364667,1.00129044
-77.29237333,39.161005,0.99026301
-77.29235,39.161355,1.00018769
-77.292345,39.16104167,0.99026301
-77.29234,39.14522667,0.94725604
-77.29231833,39.17364167,1.01452335
-77.29231333,39.16108,0.9770301
-77.29229833,39.16132667,0.98695478
-77.29228833,39.159385,0.99026301
-77.29226167,39.14534,0.95607798
-77.292255,39.16115833,0.97923558
-77.29225167,39.103565,1.00129044
-77.292235,39.16124833,0.98695478
-77.29221,39.15937333,0.98474929
-77.29218667,39.17361,1.01121512
-77.29218667,39.14545333,0.95607798
-77.29211,39.14556667,0.95938621
-77.29205333,39.15931833,0.98916026
-77.29205167,39.17358333,1.01121512
-77.29203167,39.14568,0.95938621
-77.29200333,39.1034,1.00459866
-77.29197667,39.15928667,0.98916026
-77.29196,39.14579333,0.96379718
-77.29189333,39.15925,0.98254381
-77.29188167,39.103325,1.00349592
-77.29181667,39.146015,0.96379718
-77.291805,39.159215,0.98254381
-77.29175667,39.10325333,1.00349592
-77.29174167,39.14612833,0.96600267
-77.29171167,39.15917833,0.98695478
-77.29166667,39.14624333,0.96600267
-77.291665,39.17351,1.00680415
-77.29162833,39.15914,0.98695478
-77.29162667,39.10318667,1.00680415
-77.29159,39.14635833,0.9693109
-77.29154,39.15910167,0.98474929
-77.291515,39.14647333,0.9693109
-77.29145333,39.15906167,0.98474929
-77.29141833,39.17344833,1.00900964
-77.29137167,39.15902667,0.98474929
-77.29135333,39.14670333,0.97372187
-77.291295,39.17341333,1.00900964
-77.29127167,39.14682167,0.97151638
-77.29120833,39.158945,0.98474929
-77.29119167,39.10301667,1.00680415
-77.29118833,39.14694,0.97151638
-77.29117333,39.17338,1.00459866
-77.29113167,39.158905,0.97923558
-77.29110667,39.14705833,0.96710541
-77.29104,39.10297167,1.00129044
-77.291025,39.14717667,0.96710541
-77.29098833,39.15882667,0.98033832
-77.290945,39.17329667,1.00459866
-77.29094333,39.14729667,0.96710541
-77.290925,39.15879667,0.98033832
-77.29088667,39.10293,1.00129044
-77.29087167,39.15877333,0.99246849
-77.29085333,39.14741333,0.96710541
-77.29083667,39.17325167,1.00459866
-77.29083333,39.15875667,0.99246849
-77.29081167,39.15874833,0.99026301
-77.29076667,39.14753,0.9693109
-77.29072833,39.10289833,1.00349592
-77.29068,39.158835,0.98254381
-77.29067833,39.147645,0.9693109
-77.29062667,39.17314667,1.00239318
-77.29061833,39.1589,0.98254381
-77.29059,39.14776167,0.97151638
-77.29056333,39.10287833,1.00349592
-77.29054833,39.15898333,0.99246849
-77.29052333,39.17309167,1.00239318
-77.290505,39.14788167,0.97151638
-77.29046667,39.15906833,0.99246849
-77.29041833,39.14800333,0.96710541
-77.29041833,39.17303667,1.00239318
-77.29039167,39.10287,1.00349592
-77.290385,39.15915833,0.98916026
-77.29033167,39.14812667,0.96710541
-77.29031,39.17297833,1.00239318
-77.29025333,39.14825167,0.96379718
-77.29022167,39.10287833,1.00349592
-77.29020333,39.17291833,1.00129044
-77.29016667,39.14836167,0.96379718
-77.29011333,39.15945167,0.99246849
-77.29009167,39.17285833,1.00129044
-77.29005833,39.10289833,1.00349592
-77.29002333,39.14861333,0.96379718
-77.29001833,39.15955667,0.99246849
-77.28997667,39.17279833,1.00239318
-77.289955,39.18198833,1.02224255
-77.28993667,39.181955,1.02224255
-77.28991667,39.18208667,1.01783158
-77.28989833,39.10292667,1.00349592
-77.28989833,39.18191667,1.01342061
-77.28989667,39.18211333,1.01783158
-77.28986833,39.18215333,1.01783158
-77.28985167,39.15976833,0.98916026
-77.289835,39.18220667,1.02003706
-77.28982333,39.14898667,0.96600267
-77.28979667,39.182265,1.02003706
-77.28976333,39.14911333,0.96600267
-77.28976333,39.15987,0.99467398
-77.28976,39.182325,1.01011238
-77.28974167,39.17267167,1.00900964
-77.28973833,39.10296,1.00129044
-77.28972333,39.18239667,1.01011238
-77.28972,39.181765,1.00790689
-77.28970833,39.149245,0.96379718
-77.28969,39.18248167,1.01783158
-77.28967333,39.15997,0.99467398
-77.28966333,39.182575,1.01783158
-77.28965333,39.149375,0.96379718
-77.289635,39.18170667,1.01231786
-77.28962833,39.17260833,1.00900964
-77.28962,39.18277667,1.01231786
-77.28959667,39.149505,0.9693109
-77.28959333,39.182875,1.01231786
-77.28959,39.16007333,0.99467398
-77.28957333,39.10300167,1.00129044
-77.28955833,39.18297333,1.01231786
-77.289545,39.18164167,1.01231786
-77.28951833,39.17254333,0.99908495
-77.28950167,39.16017667,0.99467398
-77.2895,39.18306667,1.02224255
-77.28948333,39.14976,0.96600267
-77.28944833,39.18156833,1.01231786
-77.28942833,39.14988167,0.96600267
-77.28942333,39.18315,1.02224255
-77.28941,39.17247667,0.99908495
-77.28940667,39.16027167,0.98916026
-77.289405,39.10304333,0.99687946
-77.28937,39.15000167,0.96710541
-77.28934667,39.18148833,1.01231786
-77.28934333,39.183235,1.00349592
-77.28931667,39.16037167,0.98916026
-77.28931,39.16964167,0.99246849
-77.28931,39.16955,0.99908495
-77.28930833,39.16968833,0.99246849
-77.28930333,39.169505,0.99908495
-77.2893,39.16974,1.00239318
-77.28929167,39.16981167,1.00239318
-77.28928667,39.16947333,0.99908495
-77.28927833,39.16989167,1.00900964
-77.289265,39.15024667,0.96710541
-77.28926333,39.16998167,1.00900964
-77.28925333,39.18331333,1.00349592
-77.289245,39.170085,1.00900964
